eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2013,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2015,585,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2016,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2017,4757,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2018,32,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2019,396,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2020,662,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2021,4006,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2022,5417,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2023,45,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2000,33894,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2001,4188,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2002,422,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2003,6870,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2007,5254,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2009,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2011,396,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2012,14813,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2013,1030,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2014,5,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2015,267,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2017,2106,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2018,4,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2019,29,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2020,454,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2021,3994,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2022,11842,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2023,31,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2000,37477,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2001,41379,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2002,11,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2003,12153,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2004,1915,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2005,380,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2006,3869,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2007,90081,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2008,92644,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2009,1593,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2010,4793,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2011,80,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2012,1014,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2013,5439,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2014,37411,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2015,201,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2016,16899,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2017,53864,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2018,6021,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2019,14621,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2020,23372,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2021,155982,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2022,60185,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2023,15735,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2000,1776,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2001,319,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2002,3,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2003,360,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2007,56,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2011,103,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2012,1356,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2013,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2015,74,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2017,38,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2018,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2019,829,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2020,348,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2021,1652,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2022,1446,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo,2023,0,
